sales_agent,account,engage_date,close_date,close_value,sales_price,year_established,revenue,employees,office_location,has_close_date,close_value_log,revenue_log,employees_log,product_GTK 500,product_GTX BASIC,product_GTX PLUS BASIC,product_GTX PLUS PRO,product_GTX PRO,product_MG ADVANCED,product_MG SPECIAL,manager_CARA LOSCH,manager_CELIA ROUCHE,manager_DUSTIN BRINKMANN,manager_MELVIN MARXEN,manager_ROCCO NEUBERT,manager_SUMMER SEWALD,regional_office_CENTRAL,regional_office_EAST,regional_office_WEST,series_GTK,series_GTX,series_MG,sector_EMPLOYMENT,sector_ENTERTAINMENT,sector_FINANCE,sector_MARKETING,sector_MEDICAL,sector_RETAIL,sector_SERVICES,sector_SOFTWARE,sector_TECHNOLGY,sector_TELECOMMUNICATIONS,subsidiary_of_ACME CORPORATION,subsidiary_of_BUBBA GUMP,subsidiary_of_GOLDDEX,subsidiary_of_INITY,subsidiary_of_MASSIVE DYNAMIC,subsidiary_of_SONRON,subsidiary_of_WAREPHASE,deal_stage_ENGAGING,deal_stage_LOST,deal_stage_PROSPECTING,deal_stage_WON,sales_price_scaled,decade_1970s,decade_1980s,decade_1990s,decade_2000s,decade_2010s,engage_year,engage_month,engage_dayofweek,days_to_close,closed_within_30d,account_age,rev_per_employee,agent_closed_deals,won_deal,account_win_rate
28,83,2017-09-07,2017-11-17,0.0,5482,1979.0,4478.47,13798.0,14,1,0.0,8.407260014839183,9.532351404751555,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1.1802127848300799,1,0,0,0,0,2017.0,9.0,3.0,71.0,0,46.0,0.32457385128279465,79,1,0.9333333333333333
29,49,2017-09-07,,,550,1987.0,405.59,1179.0,1,0,,6.007805306696034,7.07326971745971,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-0.6957186259707807,0,1,0,0,0,2017.0,9.0,3.0,,0,38.0,0.34401187446988973,261,0,0.8524590163934426
29,21,2017-09-07,2017-11-26,458.0,550,1995.0,1825.82,5595.0,14,1,6.129050210060545,7.510332029356891,8.629807335785372,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,-0.6957186259707807,0,0,1,0,0,2017.0,9.0,3.0,80.0,0,30.0,0.32633065236818587,261,1,0.8636363636363636
29,11,2017-09-07,2017-11-30,61.0,55,2015.0,4.54,9.0,14,1,4.127134385045092,1.7119945007591924,2.302585092994046,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.8839964135511591,0,0,0,0,1,2017.0,9.0,3.0,84.0,0,10.0,0.5044444444444445,261,1,0.9352941176470588
0,72,2017-09-08,2017-12-17,0.0,55,1988.0,5266.09,8595.0,14,1,0.0,8.569233306863506,9.059052257762401,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,-0.8839964135511591,0,1,0,0,0,2017.0,9.0,4.0,100.0,0,37.0,0.6126922629435718,336,1,0.9137931034482759
0,24,2017-09-08,2017-09-24,5600.0,5482,1991.0,2819.5,7227.0,14,1,8.630700432209832,7.944669453180031,8.885717651712119,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.1802127848300799,0,0,1,0,0,2017.0,9.0,4.0,16.0,1,34.0,0.3901342189013422,336,1,0.908256880733945
1,73,2017-09-08,2017-11-19,0.0,5482,1998.0,2022.14,5113.0,14,1,0.0,7.6124060389254975,8.539737155851132,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.1802127848300799,0,0,1,0,0,2017.0,9.0,4.0,72.0,0,27.0,0.3954899276354391,153,1,0.9166666666666666
1,83,2017-09-08,2017-12-17,1259.0,1096,1979.0,4478.47,13798.0,14,1,7.138866999945524,8.407260014839183,9.532351404751555,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.48804252088212097,1,0,0,0,0,2017.0,9.0,4.0,100.0,0,46.0,0.32457385128279465,153,1,0.9333333333333333
1,83,2017-09-08,2017-09-14,1114.0,1096,1979.0,4478.47,13798.0,14,1,7.016609683894219,8.407260014839183,9.532351404751555,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.48804252088212097,1,0,0,0,0,2017.0,9.0,4.0,6.0,1,46.0,0.32457385128279465,153,1,0.9333333333333333
1,42,2017-09-08,2017-11-25,57.0,55,2004.0,702.72,1831.0,14,1,4.060443010546419,6.556380549770846,7.513163545234075,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.8839964135511591,0,0,0,1,0,2017.0,9.0,4.0,78.0,0,21.0,0.383790278536319,153,1,0.8493150684931506
2,17,2017-09-08,2017-11-25,0.0,1096,1992.0,1712.68,3194.0,14,1,0.0,7.446398383944561,8.069342366811636,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,-0.48804252088212097,0,0,1,0,0,2017.0,9.0,4.0,78.0,0,33.0,0.5362179085785849,261,1,0.8461538461538461
3,61,2017-09-08,2017-11-17,0.0,55,2012.0,45.39,100.0,14,1,0.0,3.8370839187636525,4.61512051684126,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.8839964135511591,0,0,0,0,1,2017.0,9.0,4.0,70.0,0,13.0,0.4539,160,1,0.9166666666666666
4,6,2017-09-08,2017-12-30,0.0,4821,1993.0,1242.32,3027.0,14,1,0.0,7.1255405000516605,8.01565761455734,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.9287953755560797,0,0,1,0,0,2017.0,9.0,4.0,113.0,0,32.0,0.410412950115626,229,1,0.8135593220338984
5,1,2017-09-08,2017-09-19,0.0,4821,1999.0,251.41,495.0,14,1,0.0,5.531054749533568,6.206575926724928,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.9287953755560797,0,0,1,0,0,2017.0,9.0,4.0,11.0,1,26.0,0.5078989898989898,187,1,0.7941176470588235
6,24,2017-09-08,2017-09-10,3346.0,3393,1991.0,2819.5,7227.0,14,1,8.115819701211327,7.944669453180031,8.885717651712119,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.38564248532420037,0,0,1,0,0,2017.0,9.0,4.0,2.0,1,34.0,0.3901342189013422,553,1,0.908256880733945
7,41,2017-09-08,2017-09-18,0.0,550,1982.0,5970.82,13798.0,14,1,0.0,8.694807017548445,9.532351404751555,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.6957186259707807,0,1,0,0,0,2017.0,9.0,4.0,10.0,1,43.0,0.4327308305551529,275,1,0.9540816326530612
7,41,2017-09-08,2017-09-22,0.0,550,1982.0,5970.82,13798.0,14,1,0.0,8.694807017548445,9.532351404751555,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.6957186259707807,0,1,0,0,0,2017.0,9.0,4.0,14.0,1,43.0,0.4327308305551529,275,1,0.9540816326530612
7,51,2017-09-08,2017-09-16,0.0,3393,1997.0,882.12,2769.0,14,1,0.0,6.783461091710096,7.926602599181384,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.38564248532420037,0,0,1,0,0,2017.0,9.0,4.0,8.0,1,28.0,0.31856988082340193,275,1,0.9491525423728814
8,32,2017-09-08,2017-11-25,0.0,550,2003.0,692.19,1922.0,14,1,0.0,6.541304131886272,7.56164174558878,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.6957186259707807,0,0,0,1,0,2017.0,9.0,4.0,78.0,0,22.0,0.36014047866805415,126,1,0.8888888888888888
12,35,2017-09-08,,,4821,1995.0,1698.2,3492.0,14,0,,7.43791283104762,8.158516244806831,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.9287953755560797,0,0,1,0,0,2017.0,9.0,4.0,,0,30.0,0.48631156930126,206,0,0.11876923076923077
12,35,2017-09-08,,,3393,1995.0,1698.2,3492.0,14,0,,7.43791283104762,8.158516244806831,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.38564248532420037,0,0,1,0,0,2017.0,9.0,4.0,,0,30.0,0.48631156930126,206,0,0.11876923076923077
12,50,2017-09-08,2017-11-04,546.0,550,1991.0,1012.72,3492.0,3,1,6.304448802421981,6.921382011896794,8.158516244806831,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.6957186259707807,0,0,1,0,0,2017.0,9.0,4.0,57.0,0,34.0,0.2900114547537228,206,1,0.9272727272727272
13,3,2017-09-08,2017-11-04,0.0,550,2012.0,587.34,1356.0,11,1,0.0,6.377305012079846,7.213031659834869,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.6957186259707807,0,0,0,0,1,2017.0,9.0,4.0,57.0,0,13.0,0.433141592920354,264,1,0.9042553191489362
14,9,2017-09-08,2017-11-14,0.0,550,1993.0,4269.9,6472.0,14,1,0.0,8.35957985684692,8.77539495854551,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.6957186259707807,0,0,1,0,0,2017.0,9.0,4.0,67.0,0,32.0,0.6597496909765141,272,1,0.9183673469387755
14,23,2017-09-08,2017-11-24,596.0,550,1988.0,2059.9,3644.0,14,1,6.391917113392602,7.630898059577463,8.201111644442758,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.6957186259707807,0,1,0,0,0,2017.0,9.0,4.0,77.0,0,37.0,0.5652854006586169,272,1,0.9101123595505618
15,64,2017-09-08,2017-12-21,0.0,1096,1999.0,1699.85,5108.0,14,1,0.0,7.438883405085958,8.538758969330798,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,-0.48804252088212097,0,0,1,0,0,2017.0,9.0,4.0,104.0,0,26.0,0.33278191072826935,335,1,0.9240506329113924
15,20,2017-09-08,2017-12-08,1171.0,1096,1990.0,4968.91,7523.0,14,1,7.066466970136958,8.511157010274799,8.925853190420922,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.48804252088212097,0,0,1,0,0,2017.0,9.0,4.0,91.0,0,35.0,0.6604958128406221,335,1,0.9529411764705882
18,28,2017-09-08,2017-12-03,1021.0,1096,2000.0,1223.72,2497.0,9,1,6.92951677076365,7.110467525423826,7.823245690685523,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.48804252088212097,0,0,0,1,0,2017.0,9.0,4.0,86.0,0,25.0,0.49007609130957147,194,1,0.9340659340659341
19,35,2017-09-08,,,55,1995.0,1698.2,3492.0,14,0,,7.43791283104762,8.158516244806831,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.8839964135511591,0,0,1,0,0,2017.0,9.0,4.0,,0,30.0,0.48631156930126,213,0,0.11876923076923077
22,41,2017-09-08,2017-11-17,0.0,3393,1982.0,5970.82,13798.0,14,1,0.0,8.694807017548445,9.532351404751555,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.38564248532420037,0,1,0,0,0,2017.0,9.0,4.0,70.0,0,43.0,0.4327308305551529,237,1,0.9540816326530612
24,17,2017-09-08,2017-12-02,0.0,5482,1992.0,1712.68,3194.0,14,1,0.0,7.446398383944561,8.069342366811636,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1.1802127848300799,0,0,1,0,0,2017.0,9.0,4.0,85.0,0,33.0,0.5362179085785849,121,1,0.8461538461538461
29,20,2017-09-08,2017-11-04,0.0,55,1990.0,4968.91,7523.0,14,1,0.0,8.511157010274799,8.925853190420922,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.8839964135511591,0,0,1,0,0,2017.0,9.0,4.0,57.0,0,35.0,0.6604958128406221,261,1,0.9529411764705882
29,41,2017-09-08,2017-12-14,0.0,3393,1982.0,5970.82,13798.0,14,1,0.0,8.694807017548445,9.532351404751555,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.38564248532420037,0,1,0,0,0,2017.0,9.0,4.0,97.0,0,43.0,0.4327308305551529,261,1,0.9540816326530612
1,48,2017-09-09,2017-09-22,4609.0,4821,1984.0,3027.46,9516.0,6,1,8.435983135990694,8.015809518475102,9.160834952072344,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.9287953755560797,0,1,0,0,0,2017.0,9.0,5.0,13.0,1,41.0,0.31814417822614544,153,1,0.9204545454545454
2,80,2017-09-09,2017-11-21,0.0,1096,2010.0,71.12,144.0,14,1,0.0,4.2783313983351166,4.976733742420574,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.48804252088212097,0,0,0,0,1,2017.0,9.0,5.0,73.0,0,15.0,0.49388888888888893,261,1,0.8813559322033898
3,3,2017-09-09,2017-09-22,600.0,550,2012.0,587.34,1356.0,11,1,6.398594934535208,6.377305012079846,7.213031659834869,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.6957186259707807,0,0,0,0,1,2017.0,9.0,5.0,13.0,1,13.0,0.433141592920354,160,1,0.9042553191489362
4,43,2017-09-09,2017-09-13,5067.0,4821,1980.0,5970.82,13756.0,14,1,8.53070154144103,8.694807017548445,9.529303064460995,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.9287953755560797,0,1,0,0,0,2017.0,9.0,5.0,4.0,1,45.0,0.4340520500145391,229,1,0.9606741573033708
6,61,2017-09-09,2017-12-05,5127.0,4821,2012.0,45.39,100.0,14,1,8.542470998600505,3.8370839187636525,4.61512051684126,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.9287953755560797,0,0,0,0,1,2017.0,9.0,5.0,87.0,0,13.0,0.4539,553,1,0.9166666666666666
7,25,2017-09-09,2017-12-26,547.0,550,1995.0,5158.71,13798.0,5,1,6.306275286948016,8.548635655345855,9.532351404751555,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.6957186259707807,0,0,1,0,0,2017.0,9.0,5.0,108.0,0,30.0,0.3738737498188143,275,1,0.9259259259259259
9,55,2017-09-09,2017-09-27,0.0,5482,2003.0,1419.98,4018.0,14,1,0.0,7.259102053402697,8.2987883944492,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.1802127848300799,0,0,0,1,0,2017.0,9.0,5.0,18.0,1,22.0,0.35340467894474864,123,1,0.883495145631068
12,36,2017-09-09,,,1096,1994.0,5970.82,13798.0,14,0,,8.694807017548445,9.532351404751555,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,-0.48804252088212097,0,0,1,0,0,2017.0,9.0,5.0,,0,31.0,0.4327308305551529,206,0,0.9
14,21,2017-09-09,2017-11-30,0.0,3393,1995.0,1825.82,5595.0,14,1,0.0,7.510332029356891,8.629807335785372,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.38564248532420037,0,0,1,0,0,2017.0,9.0,5.0,82.0,0,30.0,0.32633065236818587,272,1,0.8636363636363636
14,21,2017-09-09,2017-12-14,582.0,550,1995.0,1825.82,5595.0,14,1,6.368187186350492,7.510332029356891,8.629807335785372,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,-0.6957186259707807,0,0,1,0,0,2017.0,9.0,5.0,96.0,0,30.0,0.32633065236818587,272,1,0.8636363636363636
14,40,2017-09-09,2017-09-25,1047.0,1096,1989.0,1388.67,3583.0,14,1,6.954638864880987,7.2368215878665625,8.18423477409482,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.48804252088212097,0,1,0,0,0,2017.0,9.0,5.0,16.0,1,36.0,0.3875718671504326,272,1,0.948051948051948
16,24,2017-09-09,2017-11-21,0.0,55,1991.0,2819.5,7227.0,14,1,0.0,7.944669453180031,8.885717651712119,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.8839964135511591,0,0,1,0,0,2017.0,9.0,5.0,73.0,0,34.0,0.3901342189013422,231,1,0.908256880733945
17,35,2017-09-09,,,1096,1995.0,1698.2,3492.0,14,0,,7.43791283104762,8.158516244806831,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.48804252088212097,0,0,1,0,0,2017.0,9.0,5.0,,0,30.0,0.48631156930126,227,0,0.11876923076923077
21,22,2017-09-09,2017-11-15,0.0,4821,2006.0,1102.43,1759.0,14,1,0.0,7.00617878915823,7.473069088032197,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.9287953755560797,0,0,0,1,0,2017.0,9.0,5.0,67.0,0,19.0,0.6267367822626493,175,1,0.9117647058823529
21,15,2017-09-09,2017-09-24,568.0,550,1998.0,217.87,551.0,14,1,6.343880434126331,5.3884779462559935,6.313548046277095,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.6957186259707807,0,0,1,0,0,2017.0,9.0,5.0,15.0,1,27.0,0.3954083484573503,175,1,0.9397590361445783
21,37,2017-09-09,2017-11-27,6255.0,5482,1986.0,2403.58,8801.0,14,1,8.741296282225147,7.785130531114553,9.082734247371036,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.1802127848300799,0,1,0,0,0,2017.0,9.0,5.0,79.0,0,39.0,0.2731030564708556,175,1,0.8849557522123894
22,7,2017-09-09,2017-12-03,4647.0,4821,2002.0,987.39,2253.0,14,1,8.444192298531748,6.896077356701882,7.720461694599722,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.9287953755560797,0,0,0,1,0,2017.0,9.0,5.0,85.0,0,23.0,0.43825565912117176,237,1,0.9152542372881356
24,74,2017-09-09,2017-11-08,5042.0,4821,1993.0,646.1,883.0,14,1,8.525756422076725,6.47250084206322,6.784457062637643,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.9287953755560797,0,0,1,0,0,2017.0,9.0,5.0,60.0,0,32.0,0.7317100792751983,121,1,0.8636363636363636
25,18,2017-09-09,2017-12-31,57.0,55,1982.0,4618.0,10083.0,14,1,4.060443010546419,8.437933510430605,9.218705288307811,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.8839964135511591,0,1,0,0,0,2017.0,9.0,5.0,113.0,0,43.0,0.4579986115243479,264,1,0.9069767441860465
25,59,2017-09-09,2017-12-07,53.0,55,1983.0,1008.06,1238.0,14,1,3.9889840465642745,6.916774483402297,7.122059881629142,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.8839964135511591,0,1,0,0,0,2017.0,9.0,5.0,89.0,0,42.0,0.8142649434571889,264,1,0.9230769230769231
25,44,2017-09-09,2017-12-12,3811.0,3393,1985.0,375.43,1190.0,14,1,8.245909264774093,5.930732106979362,7.0825485693553,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.38564248532420037,0,1,0,0,0,2017.0,9.0,5.0,94.0,0,40.0,0.3154873949579832,264,1,0.8648648648648649
26,35,2017-09-09,2017-12-12,456.0,550,1997.0,5970.82,13798.0,8,1,6.124683390894205,8.694807017548445,9.532351404751555,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.6957186259707807,0,0,1,0,0,2017.0,9.0,5.0,94.0,0,28.0,0.4327308305551529,347,1,0.11876923076923077
27,48,2017-09-09,2017-12-19,0.0,4821,1984.0,3027.46,9516.0,6,1,0.0,8.015809518475102,9.160834952072344,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.9287953755560797,0,1,0,0,0,2017.0,9.0,5.0,101.0,0,41.0,0.31814417822614544,193,1,0.9204545454545454
2,77,2017-09-10,2017-12-05,3371.0,3393,1989.0,3838.39,8274.0,14,1,8.123261319121745,8.253068778796447,9.020994200245264,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.38564248532420037,0,1,0,0,0,2017.0,9.0,6.0,86.0,0,36.0,0.4639098380468939,261,1,0.8829787234042553
3,72,2017-09-10,2017-11-29,1151.0,1096,1988.0,5266.09,8595.0,14,1,7.049254841255837,8.569233306863506,9.059052257762401,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,-0.48804252088212097,0,1,0,0,0,2017.0,9.0,6.0,80.0,0,37.0,0.6126922629435718,160,1,0.9137931034482759
3,61,2017-09-10,2017-12-25,3748.0,3393,2012.0,45.39,100.0,14,1,8.229244416735913,3.8370839187636525,4.61512051684126,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.38564248532420037,0,0,0,0,1,2017.0,9.0,6.0,106.0,0,13.0,0.4539,160,1,0.9166666666666666
4,73,2017-09-10,2017-09-15,5717.0,5482,1998.0,2022.14,5113.0,14,1,8.651374372882257,7.6124060389254975,8.539737155851132,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.1802127848300799,0,0,1,0,0,2017.0,9.0,6.0,5.0,1,27.0,0.3954899276354391,229,1,0.9166666666666666
4,17,2017-09-10,2017-09-15,5027.0,4821,1992.0,1712.68,3194.0,14,1,8.522777569710138,7.446398383944561,8.069342366811636,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.9287953755560797,0,0,1,0,0,2017.0,9.0,6.0,5.0,1,33.0,0.5362179085785849,229,1,0.8461538461538461
5,39,2017-09-10,2017-12-13,1111.0,1096,2011.0,527.11,1428.0,14,1,7.013915474810528,6.26930459534122,7.264730177929867,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.48804252088212097,0,0,0,0,1,2017.0,9.0,6.0,94.0,0,14.0,0.369124649859944,187,1,0.7450980392156863
6,3,2017-09-10,2017-09-17,1159.0,1096,2012.0,587.34,1356.0,11,1,7.05617528410041,6.377305012079846,7.213031659834869,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.48804252088212097,0,0,0,0,1,2017.0,9.0,6.0,7.0,1,13.0,0.433141592920354,553,1,0.9042553191489362
